gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season,,,
20121104_MIA@IND,4,9,40,IND,MIA,1,10,52,PASS,20,20,2012,,,
20121104_MIA@IND,2,33,57,IND,MIA,2,3,52,PASS,10,17,2012,,,
20121104_MIA@IND,4,9,34,IND,MIA,2,10,52,PASS,20,20,2012,,,
20121104_MIA@IND,2,31,34,MIA,IND,3,6,52,PASS,17,10,2012,,,
20121104_MIA@IND,2,31,25,MIA,IND,4,6,52,PUNT,17,10,2012,,,
20121104_MIA@IND,1,58,50,IND,MIA,2,9,53,RUN, J.Odrick).,0,0,2012,,
20121104_MIA@IND,1,59,24,IND,MIA,1,10,54,RUN,0,0,2012,,,
20121104_MIA@IND,2,32,0,MIA,IND,2,8,54,PENALTY,17,10,2012,,,
20121104_MIA@IND,4,1,52,MIA,IND,3,15,55,PASS,20,23,2012,,,
20121104_MIA@IND,4,1,48,MIA,IND,4,15,55,PASS,20,23,2012,,,
20121104_MIA@IND,2,32,24,MIA,IND,1,10,56,RUN,17,10,2012,,,
20121104_MIA@IND,4,4,14,MIA,IND,2,1,56,PENALTY,20,23,2012,,,
20121104_MIA@IND,1,58,6,IND,MIA,3,12,56,PASS,0,0,2012,,,
20121104_MIA@IND,4,0,46,IND,MIA,3,7,56,RUN,23,20,2012,,,
20121104_MIA@IND,3,26,29,IND,MIA,1,10,57,PASS,13,17,2012,,,
20121104_MIA@IND,3,26,22,IND,MIA,2,10,57,PASS,13,17,2012,,,
20121104_MIA@IND,3,26,17,IND,MIA,3,10,57,PASS,13,17,2012,,,
20121104_MIA@IND,4,1,31,IND,MIA,2,9,58,RUN,23,20,2012,,,
20121104_MIA@IND,2,38,14,MIA,IND,1,10,59,PASS,10,10,2012,,,
20121104_MIA@IND,2,34,32,IND,MIA,1,10,59,RUN,10,17,2012,,,
20121104_MIA@IND,4,1,37,IND,MIA,1,10,59,RUN,23,20,2012,,,
20121104_MIA@IND,3,19,33,IND,MIA,2,6,59,PASS,13,17,2012,,,
20121104_MIA@IND,3,19,28,IND,MIA,3,6,59,PASS,13,17,2012,,,
20121104_MIA@IND,1,54,4,MIA,IND,2,9,60,PASS,0,0,2012,,,
20121104_MIA@IND,1,54,34,MIA,IND,1,10,61,RUN, K.Conner).,0,0,2012,,
20121104_MIA@IND,2,32,0,MIA,IND,2,15,61,PASS,17,10,2012,,,
20121104_MIA@IND,4,4,10,MIA,IND,2,6,61,PASS,20,23,2012,,,
20121104_MIA@IND,4,4,5,MIA,IND,3,6,61,PASS,20,23,2012,,,
20121104_MIA@IND,4,4,0,MIA,IND,4,6,61,PUNT,20,23,2012,,,
20121104_MIA@IND,2,30,52,IND,MIA,1,10,62,PASS,10,17,2012,,,
20121104_MIA@IND,3,16,1,MIA,IND,2,7,62,PASS,17,20,2012,,,
20121104_MIA@IND,1,48,10,IND,MIA,1,10,63,RUN,0,3,2012,,,
20121104_MIA@IND,3,20,13,IND,MIA,1,10,63,RUN,13,17,2012,,,
20121104_MIA@IND,3,16,43,MIA,IND,1,10,65,RUN,17,20,2012,,,
20121104_MIA@IND,4,5,0,MIA,IND,1,10,65,PASS,20,23,2012,,,
20121104_MIA@IND,3,28,22,MIA,IND,2,6,65,PASS,17,13,2012,,,
20121104_MIA@IND,3,28,15,MIA,IND,3,6,65,PASS,17,13,2012,,,
20121104_MIA@IND,3,28,10,MIA,IND,4,6,65,PUNT,17,13,2012,,,
20121104_MIA@IND,1,47,27,IND,MIA,2,14,67,PASS,0,3,2012,,,
20121104_MIA@IND,1,47,22,IND,MIA,3,14,67,PASS,0,3,2012,,,
20121104_MIA@IND,4,2,14,MIA,IND,1,10,68,PASS,20,23,2012,,,
20121104_MIA@IND,3,28,54,MIA,IND,1,10,69,RUN,17,13,2012,,,
20121104_MIA@IND,3,18,59,IND,MIA,3,16,69,PASS,13,17,2012,,,
20121104_MIA@IND,1,59,54,IND,MIA,1,10,70,PASS,0,0,2012,,,
20121104_MIA@IND,4,5,40,MIA,IND,2,1,70,PENALTY,20,23,2012,,,
20121104_MIA@IND,3,27,13,IND,MIA,3,1,71,PASS,13,17,2012,,,
20121104_MIA@IND,1,48,50,IND,MIA,2,2,72,PASS,0,3,2012,,,
20121104_MIA@IND,3,29,30,MIA,IND,2,2,72,RUN, F.Moala).,17,13,2012,,
20121104_MIA@IND,4,10,20,IND,MIA,2,7,72,PASS,20,20,2012,,,
20121104_MIA@IND,1,48,47,IND,MIA,3,2,72,PASS,0,3,2012,,,
20121104_MIA@IND,4,2,59,IND,MIA,3,4,74,PASS,23,20,2012,,,
20121104_MIA@IND,4,2,52,IND,MIA,4,4,74,PUNT,23,20,2012,,,
20121104_MIA@IND,2,31,8,IND,MIA,1,10,75,PASS,10,17,2012,,,
20121104_MIA@IND,4,10,59,IND,MIA,1,10,75,RUN,20,20,2012,,,
20121104_MIA@IND,2,31,2,IND,MIA,2,10,75,PASS,10,17,2012,,,
20121104_MIA@IND,4,2,19,MIA,IND,2,2,75,PASS,20,23,2012,,,
20121104_MIA@IND,4,3,45,IND,MIA,2,7,77,RUN,23,20,2012,,,
20121104_MIA@IND,3,21,30,MIA,IND,4,8,77,PUNT,17,13,2012,,,
20121104_MIA@IND,2,38,53,MIA,IND,2,8,78,PASS,10,10,2012,,,
20121104_MIA@IND,3,20,50,IND,MIA,2,6,78,PASS,13,17,2012,,,
20121104_MIA@IND,2,38,48,MIA,IND,3,8,78,PASS,10,10,2012,,,
20121104_MIA@IND,3,20,44,IND,MIA,3,6,78,PASS,13,17,2012,,,
20121104_MIA@IND,3,23,2,MIA,IND,1,10,79,PENALTY,17,13,2012,,,
20121104_MIA@IND,4,5,52,MIA,IND,1,10,79,RUN,20,23,2012,,,
20121104_MIA@IND,1,49,15,IND,MIA,1,10,80,PASS, S.Smith).,0,3,2012,,
20121104_MIA@IND,1,45,47,MIA,IND,1,10,80,PASS,3,7,2012,,,
20121104_MIA@IND,2,43,25,IND,MIA,1,10,80,PASS,7,10,2012,,,
20121104_MIA@IND,2,39,30,MIA,IND,1,10,80,PASS,10,10,2012,,,
20121104_MIA@IND,2,35,7,IND,MIA,1,10,80,PASS,10,17,2012,,,
20121104_MIA@IND,2,30,7,MIA,IND,1,10,80,RUN,17,13,2012,,,
20121104_MIA@IND,3,30,0,MIA,IND,1,10,80,PASS, A.Bethea).,17,13,2012,,
20121104_MIA@IND,3,27,58,IND,MIA,1,10,80,PASS,13,17,2012,,,
20121104_MIA@IND,4,3,51,IND,MIA,1,10,80,RUN,23,20,2012,,,
20121104_MIA@IND,3,27,54,IND,MIA,2,10,80,RUN,13,17,2012,,,
20121104_MIA@IND,3,21,16,IND,MIA,1,10,82,RUN,13,17,2012,,,
20121104_MIA@IND,4,2,39,MIA,IND,1,10,83,PASS,20,23,2012,,,
20121104_MIA@IND,3,22,0,MIA,IND,3,14,83,PASS, D.Nevis).,17,13,2012,,
20121104_MIA@IND,2,31,14,IND,MIA,1,10,87,PASS,10,17,2012,,,
20121104_MIA@IND,3,22,35,MIA,IND,1,20,89,PASS,17,13,2012,,,
20121104_MIA@IND,3,22,29,MIA,IND,2,20,89,PASS,17,13,2012,,,
20121104_MIA@IND,3,24,6,MIA,IND,1,10,90,RUN,17,13,2012,,,
20121104_MIA@IND,3,23,33,MIA,IND,2,11,91,PASS, J.Hughes).,17,13,2012,,
20121104_MIA@IND,4,13,0,IND,MIA,1,10,94,PASS,20,20,2012,,,
20121104_MIA@IND,4,12,20,IND,MIA,2,11,95,RUN,20,20,2012,,,
20121104_MIA@IND,4,11,42,IND,MIA,3,11,95,PASS, K.Dansby).,20,20,2012,,
20121104_MIN@SEA,1,58,28,MIN,SEA,1,1,1,PASS,0,0,2012,,,
20121104_MIN@SEA,1,58,22,MIN,SEA,2,1,1,RUN,0,0,2012,,,
20121104_MIN@SEA,3,19,13,SEA,MIN,2,3,3,RUN,20,17,2012,,,
20121104_MIN@SEA,2,41,52,MIN,SEA,2,4,4,RUN,7,14,2012,,,
20121104_MIN@SEA,1,54,0,SEA,MIN,1,6,6,PASS,0,7,2012,,,
20121104_MIN@SEA,2,42,26,MIN,SEA,1,6,6,RUN,7,14,2012,,,
20121104_MIN@SEA,3,19,34,SEA,MIN,2,6,6,PENALTY,20,17,2012,,,
20121104_MIN@SEA,3,20,12,SEA,MIN,1,9,9,RUN, J.Sanford).,20,17,2012,,
20121104_MIN@SEA,4,0,27,SEA,MIN,1,9,9,RUN,30,20,2012,,,
20121104_MIN@SEA,1,48,25,SEA,MIN,2,9,11,PASS,7,7,2012,,,
20121104_MIN@SEA,2,35,58,MIN,SEA,2,7,11,PASS,14,14,2012,,,
20121104_MIN@SEA,2,30,52,SEA,MIN,2,1,11,PASS,14,17,2012,,,
20121104_MIN@SEA,1,48,21,SEA,MIN,3,9,11,PASS,7,7,2012,,,
20121104_MIN@SEA,2,35,55,MIN,SEA,3,7,11,PASS,14,14,2012,,,
20121104_MIN@SEA,1,48,57,SEA,MIN,1,10,12,RUN,7,7,2012,,,
20121104_MIN@SEA,2,36,37,MIN,SEA,1,10,14,PASS, B.Wagner).,14,14,2012,,
20121104_MIN@SEA,1,54,41,SEA,MIN,2,7,14,RUN,0,7,2012,,,
20121104_MIN@SEA,4,8,18,SEA,MIN,1,10,15,RUN,27,20,2012,,,
20121104_MIN@SEA,4,1,10,SEA,MIN,4,4,15,PASS,30,20,2012,,,
20121104_MIN@SEA,1,55,15,SEA,MIN,1,10,17,RUN,0,7,2012,,,
20121104_MIN@SEA,2,35,29,MIN,SEA,4,14,18,FIELD GOAL,14,14,2012,,,
20121104_MIN@SEA,2,43,3,MIN,SEA,2,9,19,PASS, K.Chancellor).,7,14,2012,,
20121104_MIN@SEA,4,7,41,SEA,MIN,2,14,19,PASS,27,20,2012,,,
20121104_MIN@SEA,4,1,54,SEA,MIN,3,8,19,RUN, L.Guion).,30,20,2012,,
20121104_MIN@SEA,2,43,38,MIN,SEA,1,10,20,RUN, A.Branch).,7,14,2012,,
20121104_MIN@SEA,2,30,58,SEA,MIN,1,10,20,PASS,14,17,2012,,,
20121104_MIN@SEA,4,2,8,SEA,MIN,1,10,21,RUN,30,20,2012,,,
20121104_MIN@SEA,4,2,0,SEA,MIN,2,10,21,RUN,30,20,2012,,,
20121104_MIN@SEA,4,6,27,SEA,MIN,4,17,22,FIELD GOAL,27,20,2012,,,
20121104_MIN@SEA,2,31,5,SEA,MIN,1,10,25,PASS,14,17,2012,,,
20121104_MIN@SEA,4,2,56,SEA,MIN,2,6,27,RUN, K.Williams).,30,20,2012,,
20121104_MIN@SEA,4,7,6,SEA,MIN,3,22,27,RUN, C.Greenway).,27,20,2012,,
20121104_MIN@SEA,2,37,11,MIN,SEA,1,10,29,RUN,14,14,2012,,,
20121104_MIN@SEA,4,3,4,SEA,MIN,1,10,31,RUN,30,20,2012,,,
20121104_MIN@SEA,4,9,3,SEA,MIN,3,1,31,PASS,27,20,2012,,,
20121104_MIN@SEA,3,20,57,SEA,MIN,1,10,32,RUN, J.Sanford).,20,17,2012,,
20121104_MIN@SEA,4,3,14,SEA,MIN,3,1,32,RUN, J.Allen). Official measurement.,30,20,2012,,
20121104_MIN@SEA,4,3,9,SEA,MIN,4,1,32,RUN, E.Henderson). Official measurement.,30,20,2012,,
20121104_MIN@SEA,1,49,50,SEA,MIN,1,10,37,PASS,7,7,2012,,,
20121104_MIN@SEA,1,49,42,SEA,MIN,2,10,37,PASS,7,7,2012,,,
20121104_MIN@SEA,3,17,34,MIN,SEA,2,6,37,RUN,17,27,2012,,,
20121104_MIN@SEA,3,16,57,MIN,SEA,3,6,37,PASS,17,27,2012,,,
20121104_MIN@SEA,3,16,52,MIN,SEA,4,6,37,FIELD GOAL,17,27,2012,,,
20121104_MIN@SEA,4,9,48,SEA,MIN,2,8,38,RUN, F.Evans).,27,20,2012,,
20121104_MIN@SEA,3,21,39,SEA,MIN,3,5,38,PASS,20,17,2012,,,
20121104_MIN@SEA,4,10,26,SEA,MIN,1,10,40,RUN,27,20,2012,,,
20121104_MIN@SEA,3,18,5,MIN,SEA,1,10,41,PASS,17,27,2012,,,
20121104_MIN@SEA,4,4,44,SEA,MIN,1,10,41,RUN, E.Henderson).,30,20,2012,,
20121104_MIN@SEA,3,23,1,SEA,MIN,2,8,41,PENALTY,20,17,2012,,,
20121104_MIN@SEA,3,23,37,SEA,MIN,1,10,43,RUN,20,17,2012,,,
20121104_MIN@SEA,3,22,5,SEA,MIN,3,10,43,PASS,20,17,2012,,,
20121104_MIN@SEA,2,37,52,MIN,SEA,1,10,44,RUN,14,14,2012,,,
20121104_MIN@SEA,2,43,43,MIN,SEA,3,4,44,PASS,7,14,2012,,,
20121104_MIN@SEA,4,4,3,SEA,MIN,2,14,45,RUN,30,20,2012,,,
20121104_MIN@SEA,2,30,22,MIN,SEA,1,10,46,PASS,17,20,2012,,,
20121104_MIN@SEA,3,22,41,SEA,MIN,2,13,46,PASS,20,17,2012,,,
20121104_MIN@SEA,2,31,26,SEA,MIN,1,10,47,PASS,14,17,2012,,,
20121104_MIN@SEA,1,50,28,SEA,MIN,2,7,47,RUN,7,7,2012,,,
20121104_MIN@SEA,2,44,25,MIN,SEA,2,8,48,RUN,7,14,2012,,,
20121104_MIN@SEA,2,31,52,SEA,MIN,4,1,48,RUN, J.Brinkley). QB sneak.,14,17,2012,,
20121104_MIN@SEA,2,30,9,MIN,SEA,2,13,49,PASS,17,20,2012,,,
20121104_MIN@SEA,1,51,6,SEA,MIN,1,10,50,RUN,7,7,2012,,,
20121104_MIN@SEA,2,45,0,MIN,SEA,1,10,50,RUN, B.Wagner).,7,14,2012,,
20121104_MIN@SEA,4,14,26,SEA,MIN,1,10,50,RUN,27,20,2012,,,
20121104_MIN@SEA,3,24,15,SEA,MIN,2,2,51,RUN,20,17,2012,,,
20121104_MIN@SEA,4,14,2,SEA,MIN,2,11,51,PASS,27,20,2012,,,
20121104_MIN@SEA,4,13,59,SEA,MIN,3,11,51,PASS,27,20,2012,,,
20121104_MIN@SEA,4,13,53,SEA,MIN,4,11,51,PUNT,27,20,2012,,,
20121104_MIN@SEA,3,18,26,MIN,SEA,1,10,53,PENALTY,17,27,2012,,,
20121104_MIN@SEA,4,5,27,SEA,MIN,1,10,53,RUN,30,20,2012,,,
20121104_MIN@SEA,2,32,3,SEA,MIN,2,6,53,RUN,14,17,2012,,,
20121104_MIN@SEA,1,53,17,MIN,SEA,1,10,54,PASS,7,7,2012,,,
20121104_MIN@SEA,1,53,12,MIN,SEA,2,10,54,PASS,7,7,2012,,,
20121104_MIN@SEA,1,53,7,MIN,SEA,3,10,54,PASS,7,7,2012,,,
20121104_MIN@SEA,2,31,58,SEA,MIN,3,7,54,PASS,14,17,2012,,,
20121104_MIN@SEA,1,52,35,MIN,SEA,4,11,55,PUNT,7,7,2012,,,
20121104_MIN@SEA,2,32,33,SEA,MIN,1,10,57,RUN,14,17,2012,,,
20121104_MIN@SEA,3,24,51,SEA,MIN,1,10,59,RUN, H.Smith).,20,17,2012,,
20121104_MIN@SEA,4,11,49,SEA,MIN,1,10,60,RUN,27,20,2012,,,
20121104_MIN@SEA,2,30,33,MIN,SEA,2,9,60,PASS,17,20,2012,,,
20121104_MIN@SEA,2,30,29,MIN,SEA,3,9,60,RUN,17,20,2012,,,
20121104_MIN@SEA,2,30,38,MIN,SEA,1,10,61,PASS,17,20,2012,,,
20121104_MIN@SEA,2,33,34,SEA,MIN,2,2,62,RUN, J.Brinkley).,14,17,2012,,
20121104_MIN@SEA,4,15,0,SEA,MIN,1,10,63,PASS,27,20,2012,,,
20121104_MIN@SEA,4,11,12,SEA,MIN,2,13,63,PASS,27,20,2012,,,
20121104_MIN@SEA,1,45,42,MIN,SEA,2,4,64,PASS,7,14,2012,,,
20121104_MIN@SEA,2,32,53,SEA,MIN,3,4,64,PASS,14,17,2012,,,
20121104_MIN@SEA,1,57,9,SEA,MIN,1,10,66,PENALTY,0,7,2012,,,
20121104_MIN@SEA,1,56,22,SEA,MIN,2,10,66,PASS,0,7,2012,,,
20121104_MIN@SEA,1,56,18,SEA,MIN,3,10,66,PASS,0,7,2012,,,
20121104_MIN@SEA,2,40,10,SEA,MIN,3,1,66,RUN, C.Greenway).,14,14,2012,,
20121104_MIN@SEA,1,56,14,SEA,MIN,4,10,66,PUNT,0,7,2012,,,
20121104_MIN@SEA,2,39,26,SEA,MIN,4,1,66,PUNT,14,14,2012,,,
20121104_MIN@SEA,2,40,44,SEA,MIN,2,3,68,RUN,14,14,2012,,,
20121104_MIN@SEA,2,38,36,MIN,SEA,2,2,68,RUN,14,14,2012,,,
20121104_MIN@SEA,1,53,46,MIN,SEA,1,10,70,RUN,7,7,2012,,,
20121104_MIN@SEA,1,46,19,MIN,SEA,1,10,70,RUN,7,14,2012,,,
20121104_MIN@SEA,2,34,10,SEA,MIN,1,10,70,RUN, J.Sanford).,14,17,2012,,
20121104_MIN@SEA,1,56,55,SEA,MIN,1,15,71,RUN, L.Guion).,0,7,2012,,
20121104_MIN@SEA,3,25,24,SEA,MIN,1,10,72,RUN, H.Smith).,20,17,2012,,
20121104_MIN@SEA,3,15,22,SEA,MIN,1,10,72,PENALTY,27,20,2012,,,
20121104_MIN@SEA,3,29,21,SEA,MIN,3,2,72,PASS,20,17,2012,,,
20121104_MIN@SEA,3,29,17,SEA,MIN,4,2,72,PUNT,20,17,2012,,,
20121104_MIN@SEA,1,51,42,SEA,MIN,2,5,73,PASS,7,7,2012,,,
20121104_MIN@SEA,1,57,42,SEA,MIN,2,4,74,RUN,0,7,2012,,,
20121104_MIN@SEA,2,41,20,SEA,MIN,1,10,75,RUN,14,14,2012,,,
20121104_MIN@SEA,1,59,21,MIN,SEA,2,5,75,RUN,0,0,2012,,,
20121104_MIN@SEA,4,12,5,MIN,SEA,2,5,75,PASS,20,27,2012,,,
20121104_MIN@SEA,4,12,0,MIN,SEA,3,5,75,PASS,20,27,2012,,,
20121104_MIN@SEA,4,5,36,MIN,SEA,3,5,75,PASS,20,30,2012,,,
20121104_MIN@SEA,4,11,56,MIN,SEA,4,5,75,PUNT,20,27,2012,,,
20121104_MIN@SEA,2,39,14,MIN,SEA,1,10,76,RUN,14,14,2012,,,
20121104_MIN@SEA,2,34,50,SEA,MIN,2,6,76,RUN,14,17,2012,,,
20121104_MIN@SEA,3,15,59,SEA,MIN,2,1,76,RUN, L.Guion).,27,20,2012,,
20121104_MIN@SEA,3,26,9,MIN,SEA,3,7,76,PASS,17,20,2012,,,
20121104_MIN@SEA,1,47,39,MIN,SEA,2,7,77,RUN,7,14,2012,,,
20121104_MIN@SEA,1,47,2,MIN,SEA,3,7,77,PASS, B.Browner).,7,14,2012,,
20121104_MIN@SEA,1,52,20,SEA,MIN,1,10,78,PASS, J.Brinkley).,7,7,2012,,
20121104_MIN@SEA,3,27,28,MIN,SEA,1,10,79,RUN, B.Wagner).,17,20,2012,,
20121104_MIN@SEA,1,60,0,MIN,SEA,1,10,80,RUN, B.Wagner).,0,0,2012,,
20121104_MIN@SEA,1,58,15,SEA,MIN,1,10,80,PASS, C.Greenway).,0,7,2012,,
20121104_MIN@SEA,1,48,15,MIN,SEA,1,10,80,PASS,7,14,2012,,,
20121104_MIN@SEA,2,41,46,SEA,MIN,1,10,80,PASS,14,14,2012,,,
20121104_MIN@SEA,2,35,25,SEA,MIN,1,10,80,RUN, J.Brinkley).,14,17,2012,,
20121104_MIN@SEA,3,30,0,SEA,MIN,1,10,80,PASS,20,17,2012,,,
20121104_MIN@SEA,4,12,40,MIN,SEA,1,10,80,PASS, E.Thomas) [B.Mebane].,20,27,2012,,
20121104_MIN@SEA,4,6,23,MIN,SEA,1,10,80,PASS,20,30,2012,,,
20121104_MIN@SEA,3,29,56,SEA,MIN,2,10,80,RUN,20,17,2012,,,
20121104_MIN@SEA,3,26,50,MIN,SEA,2,11,80,RUN,17,20,2012,,,
20121104_MIN@SEA,4,6,17,MIN,SEA,2,10,80,RUN,20,30,2012,,,
20121104_MIN@SEA,3,19,4,MIN,SEA,1,10,81,RUN,17,27,2012,,,
20121104_MIN@SEA,3,28,32,MIN,SEA,2,1,81,RUN,17,20,2012,,,
20121104_MIN@SEA,3,27,52,MIN,SEA,3,2,82,PASS,17,20,2012,,,
20121104_MIN@SEA,3,25,39,MIN,SEA,4,15,84,PUNT,17,20,2012,,,
20121104_MIN@SEA,3,16,41,SEA,MIN,1,10,85,RUN, J.Brinkley).,27,20,2012,,
20121104_MIN@SEA,1,56,6,MIN,SEA,1,10,89,PASS,7,0,2012,,,
20121104_MIN@SEA,1,55,59,MIN,SEA,2,10,89,RUN,7,0,2012,,,
20121104_MIN@SEA,1,55,23,MIN,SEA,3,10,89,RUN,7,0,2012,,,
20121104_MIN@SEA,3,29,2,MIN,SEA,1,10,90,PASS,17,20,2012,,,
20121104_MIN@SEA,4,13,6,MIN,SEA,2,8,92,RUN,20,27,2012,,,
20121104_MIN@SEA,4,13,43,MIN,SEA,1,10,94,RUN,20,27,2012,,,
20121104_PIT@NYG,2,37,6,NYG,PIT,1,1,1,RUN,0,7,2012,,,
20121104_PIT@NYG,4,4,14,PIT,NYG,1,1,1,PASS,17,20,2012,,,
20121104_PIT@NYG,4,4,8,PIT,NYG,2,1,1,RUN,17,20,2012,,,
20121104_PIT@NYG,3,17,26,NYG,PIT,2,2,2,RUN,17,10,2012,,,
20121104_PIT@NYG,2,37,15,NYG,PIT,3,2,2,PASS,0,7,2012,,,
20121104_PIT@NYG,4,11,8,PIT,NYG,3,1,3,PASS,17,20,2012,,,
20121104_PIT@NYG,4,10,41,PIT,NYG,4,1,3,FIELD GOAL,17,20,2012,,,
20121104_PIT@NYG,3,18,9,NYG,PIT,1,4,4,RUN,17,10,2012,,,
20121104_PIT@NYG,2,42,20,PIT,NYG,2,4,4,PASS,0,0,2012,,,
20121104_PIT@NYG,2,38,2,NYG,PIT,2,5,5,RUN,0,7,2012,,,
20121104_PIT@NYG,3,16,43,NYG,PIT,3,5,5,PASS,17,10,2012,,,
20121104_PIT@NYG,3,16,36,NYG,PIT,4,5,5,FIELD GOAL,17,10,2012,,,
20121104_PIT@NYG,2,42,59,PIT,NYG,1,6,6,RUN,0,0,2012,,,
20121104_PIT@NYG,2,38,42,NYG,PIT,1,8,8,RUN,0,7,2012,,,
20121104_PIT@NYG,4,11,54,PIT,NYG,2,7,9,PASS,17,20,2012,,,
20121104_PIT@NYG,4,5,3,PIT,NYG,3,2,9,RUN,17,20,2012,,,
20121104_PIT@NYG,2,43,43,PIT,NYG,2,3,11,RUN,0,0,2012,,,
20121104_PIT@NYG,2,30,6,PIT,NYG,1,10,12,RUN,7,14,2012,,,
20121104_PIT@NYG,4,12,36,PIT,NYG,1,10,12,RUN,17,20,2012,,,
20121104_PIT@NYG,2,30,5,PIT,NYG,2,10,12,FIELD GOAL,7,14,2012,,,
20121104_PIT@NYG,2,39,20,NYG,PIT,3,2,12,RUN,0,7,2012,,,
20121104_PIT@NYG,3,18,43,NYG,PIT,2,8,14,PASS,17,10,2012,,,
20121104_PIT@NYG,4,5,32,PIT,NYG,2,7,14,PASS,17,20,2012,,,
20121104_PIT@NYG,4,5,26,PIT,NYG,3,7,14,PENALTY,17,20,2012,,,
20121104_PIT@NYG,3,20,35,NYG,PIT,1,10,16,PENALTY,17,10,2012,,,
20121104_PIT@NYG,2,40,5,NYG,PIT,2,6,16,RUN,0,7,2012,,,
20121104_PIT@NYG,4,6,15,PIT,NYG,1,10,17,RUN,17,20,2012,,,
20121104_PIT@NYG,2,44,28,PIT,NYG,1,10,18,RUN,0,0,2012,,,
20121104_PIT@NYG,2,40,41,NYG,PIT,1,10,20,RUN,0,7,2012,,,
20121104_PIT@NYG,3,19,26,NYG,PIT,1,15,21,PASS,17,10,2012,,,
20121104_PIT@NYG,2,45,0,PIT,NYG,3,4,23,PASS,0,0,2012,,,
20121104_PIT@NYG,3,20,35,NYG,PIT,3,1,24,RUN,17,10,2012,,,
20121104_PIT@NYG,4,2,0,PIT,NYG,1,10,27,RUN,24,20,2012,,,
20121104_PIT@NYG,4,1,19,PIT,NYG,2,11,28,RUN,24,20,2012,,,
20121104_PIT@NYG,1,45,57,PIT,NYG,1,10,29,RUN,0,0,2012,,,
20121104_PIT@NYG,4,6,51,PIT,NYG,2,6,29,PASS,17,20,2012,,,
20121104_PIT@NYG,1,45,14,PIT,NYG,2,11,30,PASS,0,0,2012,,,
20121104_PIT@NYG,3,21,26,NYG,PIT,2,7,30,PASS,17,10,2012,,,
20121104_PIT@NYG,4,0,38,PIT,NYG,3,13,30,RUN,24,20,2012,,,
20121104_PIT@NYG,2,35,29,PIT,NYG,2,5,32,PASS,7,7,2012,,,
20121104_PIT@NYG,3,29,9,PIT,NYG,2,7,32,PASS,10,14,2012,,,
20121104_PIT@NYG,3,24,21,NYG,PIT,2,7,32,RUN,14,10,2012,,,
20121104_PIT@NYG,3,28,36,PIT,NYG,3,7,32,PASS,10,14,2012,,,
20121104_PIT@NYG,3,23,36,NYG,PIT,3,7,32,PASS,14,10,2012,,,
20121104_PIT@NYG,3,23,30,NYG,PIT,4,7,32,FIELD GOAL,14,10,2012,,,
20121104_PIT@NYG,3,22,9,NYG,PIT,1,10,33,RUN,17,10,2012,,,
20121104_PIT@NYG,4,7,30,PIT,NYG,1,10,33,RUN,17,20,2012,,,
20121104_PIT@NYG,2,30,41,NYG,PIT,3,9,33,PASS,14,7,2012,,,
20121104_PIT@NYG,2,30,36,NYG,PIT,4,9,33,FIELD GOAL,14,7,2012,,,
20121104_PIT@NYG,2,30,52,NYG,PIT,1,10,34,PENALTY,14,7,2012,,,
20121104_PIT@NYG,2,30,20,PIT,NYG,1,10,35,PASS,7,14,2012,,,
20121104_PIT@NYG,3,29,50,PIT,NYG,1,10,35,RUN,10,14,2012,,,
20121104_PIT@NYG,3,24,58,NYG,PIT,1,10,35,RUN,14,10,2012,,,
20121104_PIT@NYG,3,28,12,PIT,NYG,4,11,36,PUNT,10,14,2012,,,
20121104_PIT@NYG,2,36,7,PIT,NYG,1,10,37,PASS,7,7,2012,,,
20121104_PIT@NYG,1,46,44,PIT,NYG,2,6,37,PASS,0,0,2012,,,
20121104_PIT@NYG,1,46,35,PIT,NYG,3,6,37,PASS,0,0,2012,,,
20121104_PIT@NYG,2,30,52,NYG,PIT,1,15,39,PENALTY,14,7,2012,,,
20121104_PIT@NYG,1,47,26,PIT,NYG,1,10,41,RUN,0,0,2012,,,
20121104_PIT@NYG,2,31,35,PIT,NYG,2,7,41,PASS,7,14,2012,,,
20121104_PIT@NYG,2,31,26,PIT,NYG,3,7,41,PASS,7,14,2012,,,
20121104_PIT@NYG,3,25,28,NYG,PIT,2,6,43,PASS,14,10,2012,,,
20121104_PIT@NYG,2,32,0,PIT,NYG,1,10,44,RUN,7,14,2012,,,
20121104_PIT@NYG,2,30,52,NYG,PIT,1,20,44,PASS,14,7,2012,,,
20121104_PIT@NYG,2,30,48,NYG,PIT,2,20,44,PASS,14,7,2012,,,
20121104_PIT@NYG,1,58,16,NYG,PIT,3,1,44,PASS,0,0,2012,,,
20121104_PIT@NYG,1,58,10,NYG,PIT,4,1,44,PUNT,0,0,2012,,,
20121104_PIT@NYG,3,26,10,NYG,PIT,1,10,47,RUN,14,10,2012,,,
20121104_PIT@NYG,4,8,11,PIT,NYG,2,6,47,PASS,17,20,2012,,,
20121104_PIT@NYG,2,36,51,PIT,NYG,1,10,48,PASS,7,7,2012,,,
20121104_PIT@NYG,2,36,46,PIT,NYG,2,10,48,RUN,7,7,2012,,,
20121104_PIT@NYG,2,32,32,PIT,NYG,4,1,48,RUN,7,14,2012,,,
20121104_PIT@NYG,1,58,55,NYG,PIT,2,6,49,RUN,0,0,2012,,,
